1	0
2	0.856
3	0.961
4	1.21
5	1.06
6	0.91
7	1.048
8	1.287
9	1.429
10	1.558
11	1.624
12	1.783
13	1.842
14	1.73
15	1.292
16	1.66
17	1.396
18	1.517
19	1.217
20	1.247
21	1.542
22	1.61
23	1.646
24	1.523
25	1.333
26	1.514
27	1.273
28	1.225
29	1.206
30	1.348
31	1.35
32	1.491
33	1.535
34	1.154
35	1.382
36	1.482
37	1.391
38	1.246
39	1.446
40	1.955
41	1.497
42	1.433
43	1.747
44	1.64
45	1.422
46	1.919
47	1.645
48	1.721
49	2.03
50	1.929
51	2.015
52	2.136
53	1.91
54	1.926
55	1.893
56	1.404
57	1.333
58	1.489
59	1.203
60	1.783
61	1.594
62	2.001
63	1.826
64	1.755
65	2.141
66	1.968
67	1.43
68	1.657
69	2.398
70	1.834
71	2.208
72	2.24
73	2.288
74	2.218
75	2.27
76	1.877
77	2.117
78	2.089
79	2.121
80	2.297
81	2.598
82	2.294
83	2.547
84	1.879
85	1.542
86	2.178
87	2.623
88	2.373
89	2.027
90	1.743
91	2.339
92	1.598
93	1.693
94	2.026
95	1.763
96	1.639
97	1.423
98	1.496
99	1.419
100	1.46
101	1.366
102	1.39
103	1.365
104	1.28
105	1.325
106	1.308
107	1.402
108	1.367
109	1.575
110	1.359
111	1.442
112	1.456
113	1.778
114	2.461
115	1.867
116	1.919
117	1.481
118	1.558
119	1.985
120	1.808
121	1.793
122	1.857
123	2.161
124	1.848
125	2.09
126	2.511
127	2.027
128	2.066
129	2.039
130	1.927
131	1.851
132	1.823
133	2.156
134	1.629
135	1.686
136	1.635
137	1.402
138	1.745
139	1.722
140	1.902
141	2.133
142	2.324
143	2.39
144	1.989
145	2.212
146	1.752
147	1.794
148	1.698
149	1.502
150	1.797
151	1.91
152	1.808
153	1.395
154	1.755
155	1.503
156	1.301
157	1.939
158	1.647
159	1.74
160	1.358
161	1.681
162	1.512
163	2.052
164	1.885
165	1.958
166	1.911
167	2.399
168	2.247
169	2.005
170	1.614
171	1.577
172	1.633
173	1.411
174	1.52
175	1.763
176	1.766
177	1.579
178	1.46
179	1.375
180	1.31
181	1.42
182	1.685
183	2.12
184	1.608
185	2.263
186	2.203
187	2.025
188	1.844
189	1.821
190	1.553
191	1.611
192	1.501
193	1.707
194	2.229
195	1.905
196	1.832
197	1.874
198	2.011
199	2.523
200	1.663
201	2.148
202	1.8
203	2.031
204	2.658
205	2.074
206	2.086
207	1.796
208	1.971
209	1.617
210	1.336
211	1.71
212	1.627
213	1.706
214	1.863
215	1.736
216	1.859
217	1.885
218	1.78
219	1.878
220	1.507
221	1.932
222	1.795
223	1.535
224	1.781
225	2.057
226	1.821
227	1.385
228	1.913
229	1.997
230	1.791
231	1.839
232	1.77
233	1.862
234	1.717
235	1.809
236	2.038
237	2.353
238	2.142
239	2.648
240	1.922
241	2.325
242	2.04
243	2.094
244	2.065
245	1.95
246	1.923
247	2.038
248	1.775
249	1.717
250	1.947
251	2.106
252	2.733
253	2.153
254	2.173
255	2.828
256	2.401
257	2.456
258	2.489
259	2.587
260	3.16
261	3.072
262	3.212
263	2.998
264	2.721
265	2.557
266	2.266
267	3.058
268	2.78
269	2.503
270	2.466
271	3.255
272	2.757
273	2.598
274	2.469
275	2.764
276	2.524
277	2.84
278	3.021
279	3.031
280	2.698
281	2.595
282	2.528
283	2.199
284	2.747
285	2.585
286	2.261
287	2.534
288	2.768
289	2.604
290	2.748
291	2.43
292	2.876
293	2.558
294	3.082
295	2.191
296	2.717
297	2.87
298	2.834
299	2.601
300	2.339
301	2.336
302	2.314
303	2.211
304	1.956
305	1.818
306	1.803
307	1.993
308	1.996
309	1.898
310	2.178
311	2.881
312	3.402
313	2.981
314	2.832
315	2.381
316	2.283
317	2.674
318	3.096
319	2.556
320	2.56
321	2.369
322	2.681
323	2.654
324	2.734
325	2.572
326	2.756
327	2.297
328	2.345
329	2.126
330	2.873
331	2.943
332	2.611
333	2.687
334	2.819
335	2.234
336	2.621
337	2.437
338	2.212
339	2.247
340	2.606
341	2.373
342	2.716
343	2.638
344	2.352
345	2.143
346	2.153
347	1.993
348	2.073
349	2.071
350	2.146
351	2.32
352	2.156
353	2.314
354	1.84
355	2.3
356	2.339
357	2.573
358	2.442
359	2.424
360	2.421
361	2.298
362	2.357
363	2.461
364	2.736
365	2.841
366	2.652
367	2.304
368	2.238
369	2.368
370	2.595
371	2.239
372	2.95
373	2.206
374	2.445
375	2.888
376	2.718
377	2.372
378	2.308
379	2.566
380	2.661
381	2.497
382	2.602
383	2.604
384	2.31
385	2.029
386	2.59
387	2.092
388	1.776
389	2.388
390	2.22
391	2.449
392	2.232
393	2.355
394	2.216
395	2.133
396	2.575
397	2.231
398	2.004
399	1.815
400	1.703
401	1.965
402	2.29
403	2.059
404	1.827
405	2.22
406	2.522
407	1.953
408	1.979
409	1.858
410	1.764
411	1.682
412	2.019
413	1.855
414	2.163
415	1.831
416	1.579
417	1.893
418	1.768
419	1.833
420	1.911
421	1.8
422	1.999
423	1.833
424	1.778
425	1.933
426	1.581
427	1.662
428	1.861
429	2.029
430	1.898
431	1.847
432	2.131
433	2.323
434	1.925
435	2.041
436	2.254
437	1.872
438	1.936
439	1.984
440	2.084
441	1.991
442	1.787
443	2.283
444	2.04
445	2.055
446	2.386
447	1.941
448	2.009
449	1.917
450	2.042
451	2.266
452	2.367
453	2.053
454	1.992
455	1.922
456	1.973
457	1.898
458	1.868
459	2.131
460	2.197
461	2.136
462	2.224
463	2.008
