1	0
2	0.95
3	0.684
4	0.838
5	0.908
6	0.864
7	1.004
8	1.11
9	0.981
10	0.923
11	0.869
12	0.716
13	0.966
14	0.963
15	0.727
16	0.887
17	0.98
18	0.832
19	0.902
20	0.754
21	0.723
22	1.052
23	0.983
24	0.794
25	0.755
26	0.949
27	0.845
28	0.953
29	0.854
30	0.851
31	0.994
32	0.961
33	0.633
34	1.032
35	0.796
36	1.037
37	1.006
38	1.039
39	0.769
40	1.071
41	0.989
42	0.86
43	0.839
44	0.963
45	0.626
46	0.904
47	0.657
48	0.702
49	0.811
50	0.752
51	0.839
52	0.854
53	0.695
54	0.648
55	1.017
56	1.135
57	0.955
58	0.87
59	0.626
60	1.133
61	0.854
62	1.026
63	0.946
64	0.772
65	1.026
66	0.939
67	0.832
68	0.972
69	0.995
70	0.872
71	0.746
72	0.681
73	0.903
74	0.798
75	1.019
76	0.643
77	0.909
78	0.897
79	0.93
80	0.787
81	0.71
82	0.944
83	0.953
84	0.839
85	0.787
86	0.9
87	1.06
88	0.894
89	0.867
90	1.01
91	0.991
92	0.763
93	0.85
94	0.933
95	0.842
96	0.881
97	0.835
98	0.866
99	1.156
100	1.078
101	0.772
102	0.864
103	1.028
104	1.121
105	0.623
106	1.642
107	1.389
108	1.656
109	1.566
110	0.775
111	1.028
112	0.709
113	0.897
114	1.043
115	1.037
116	0.899
117	0.985
118	1.19
119	1.151
120	1.095
121	0.957
122	1.015
123	1.165
124	1.005
125	1.049
126	1.092
127	0.788
128	0.87
129	0.843
130	1.111
131	0.763
132	0.658
133	0.833
134	1.092
135	0.83
136	1.622
137	1.621
138	1.558
139	1.691
140	0.979
141	0.89
142	0.987
143	1.07
144	0.884
145	1.189
146	0.864
147	1.015
148	1.065
149	1.054
150	1.048
151	1.043
152	0.904
153	1.068
154	1.023
155	1.137
156	0.749
157	0.847
158	1.03
159	1.203
160	0.982
161	1.014
162	1.034
163	0.944
164	0.831
165	0.984
166	1.191
167	1.097
168	1.224
169	1.259
170	1.137
171	1.202
172	1.11
173	0.897
174	0.987
175	1.019
176	0.841
177	0.888
178	0.988
179	1.146
180	0.992
181	0.713
182	0.965
183	1.065
184	1.068
185	0.992
186	0.946
187	1
