POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4990,1462.83,3595.33,5799.81,-3630.32,-8557.96,1766.67,16008.55,0.0,3570.84,-2023.21,16444.92,1547.63,17992.55
4991,1503.77,3626.63,5779.85,-3688.11,-8535.83,1740.59,15996.9,0.0,3572.96,-2015.8,16423.81,1557.16,17980.97
4992,1496.53,3541.19,5745.57,-3601.55,-8550.88,1782.26,15984.98,0.0,3589.4,-2038.49,16398.1,1550.91,17949.01
4993,1491.39,3613.9,5832.09,-3644.61,-8570.23,1733.69,16037.87,0.0,3577.32,-2027.77,16494.1,1549.55,18043.65
4994,1510.93,3537.71,5756.93,-3613.45,-8545.96,1768.72,15926.94,0.0,3571.2,-2029.71,16341.82,1541.49,17883.3
4995,1428.67,3622.67,5746.56,-3617.34,-8560.37,1772.67,15962.19,0.0,3575.65,-2041.24,16355.05,1534.41,17889.46
4996,1488.27,3572.37,5763.82,-3592.7,-8547.71,1784.84,15931.51,0.0,3571.99,-2021.95,16400.4,1550.04,17950.44
4997,1482.38,3622.36,5825.61,-3608.85,-8556.71,1765.2,15873.73,0.0,3559.09,-2023.09,16403.73,1536.01,17939.73
4998,1453.25,3520.85,5789.42,-3607.32,-8553.45,1762.14,15949.81,0.0,3570.24,-2029.26,16314.7,1540.98,17855.67
4999,1522.55,3613.5,5799.33,-3589.96,-8555.26,1740.11,15870.51,0.0,3560.98,-2035.35,16400.77,1525.64,17926.41
5000,1495.16,3561.6,5766.59,-3678.72,-8524.94,1738.58,15925.39,0.0,3574.75,-2031.9,16283.64,1542.85,17826.49

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4900,8.04,25.5,22.6,-1.94,-2.33,12.44,-14.72,0.0,39.92,-37.28,49.6,2.64,52.25
4901,10.17,31.74,21.75,-4.93,-2.2,9.28,-14.98,0.0,42.05,-37.71,50.84,4.34,55.19
4902,12.63,23.46,21.53,-4.9,-2.19,11.19,-15.02,0.0,40.33,-36.61,46.68,3.72,50.41
4903,6.28,29.32,17.95,-4.77,-2.31,9.7,-14.83,0.0,40.48,-37.15,41.33,3.34,44.67
4904,8.1,23.05,21.99,-3.08,-2.0,12.0,-15.01,0.0,39.91,-36.45,45.06,3.46,48.53
4905,7.08,25.23,20.75,-3.73,-2.14,12.11,-14.95,0.0,39.68,-36.18,44.36,3.5,47.86
4906,9.55,32.07,22.1,-5.98,-2.14,9.92,-14.53,0.0,40.68,-36.75,50.98,3.93,54.91
4907,8.53,30.04,25.02,-3.73,-2.12,10.92,-14.32,0.0,40.78,-36.43,54.35,4.35,58.69
4908,8.6,28.82,16.79,-4.77,-2.42,12.9,-14.25,0.0,40.03,-36.95,45.66,3.08,48.74
4909,8.3,27.46,21.76,-5.39,-2.56,9.95,-14.16,0.0,41.42,-37.34,45.37,4.08,49.45
4910,6.77,27.98,19.09,-3.05,-2.36,10.78,-14.48,0.0,41.12,-36.87,44.73,4.25,48.98
4911,12.77,21.41,20.32,-4.52,-2.2,8.84,-14.82,0.0,41.42,-37.48,41.79,3.93,45.73
4912,10.56,25.54,19.83,-6.96,-2.47,10.56,-14.16,0.0,40.19,-36.57,42.9,3.62,46.52
4913,9.88,27.02,22.15,-5.8,-2.03,11.61,-15.08,0.0,40.41,-36.86,47.76,3.55,51.31
4914,6.27,27.49,20.86,-5.47,-2.37,10.77,-14.16,0.0,40.14,-36.85,43.39,3.29,46.67
4915,7.77,27.22,18.82,-3.07,-2.36,11.21,-14.53,0.0,40.4,-36.53,45.06,3.87,48.92
4916,14.8,26.68,26.21,-2.93,-2.39,8.61,-14.72,0.0,40.23,-36.81,56.25,3.42,59.67
4917,8.86,24.55,18.63,-5.22,-2.32,11.26,-14.99,0.0,40.12,-36.51,40.77,3.61,44.38
4918,11.17,29.79,21.53,-6.92,-2.34,10.15,-14.91,0.0,40.34,-36.29,48.47,4.05,52.52
4919,8.36,30.04,20.1,-4.27,-2.47,11.38,-14.39,0.0,39.85,-36.52,48.77,3.33,52.1
4920,10.05,24.74,20.72,-4.35,-2.54,11.07,-13.57,0.0,40.59,-36.87,46.12,3.72,49.85
4921,5.51,25.33,19.2,-4.0,-2.17,10.58,-15.33,0.0,41.3,-37.65,39.12,3.65,42.77
4922,11.23,21.44,21.76,-3.74,-2.24,11.25,-14.2,0.0,40.98,-37.21,45.5,3.77,49.27
4923,11.16,29.0,19.75,-5.49,-2.23,10.99,-14.57,0.0,40.83,-36.87,48.6,3.96,52.56
4924,8.83,29.73,17.5,-4.21,-1.91,11.16,-15.84,0.0,40.55,-36.64,45.26,3.92,49.17
4925,11.16,27.14,22.34,-5.85,-2.17,10.86,-14.58,0.0,40.98,-37.52,48.91,3.46,52.37
4926,6.9,31.9,20.27,-6.02,-2.11,9.25,-15.0,0.0,40.27,-36.53,45.2,3.74,48.94
4927,12.09,23.46,21.63,-6.08,-2.2,9.22,-14.61,0.0,40.52,-36.65,43.51,3.87,47.38
4928,11.19,23.73,19.82,-3.98,-2.37,11.19,-14.98,0.0,40.5,-37.03,44.61,3.47,48.08
4929,11.79,29.82,22.16,-6.14,-2.13,8.8,-14.96,0.0,40.53,-37.09,49.34,3.45,52.78
4930,14.58,24.75,22.9,-5.73,-2.66,10.63,-13.45,0.0,40.49,-36.97,51.02,3.51,54.53
4931,8.37,23.54,15.67,-4.42,-1.96,10.68,-16.18,0.0,40.46,-36.36,35.7,4.1,39.79
4932,8.77,32.59,20.58,-2.25,-2.04,12.2,-15.55,0.0,39.99,-36.78,54.31,3.21,57.53
4933,8.51,26.6,19.54,-3.75,-2.08,10.24,-15.42,0.0,41.12,-37.02,43.63,4.1,47.73
4934,7.52,23.41,18.36,-4.02,-2.47,10.72,-14.18,0.0,40.4,-37.06,39.33,3.35,42.68
4935,12.08,29.13,20.29,-3.36,-2.28,11.39,-15.44,0.0,40.79,-36.89,51.81,3.9,55.72
4936,9.99,22.09,21.17,-3.59,-2.52,11.49,-13.67,0.0,41.22,-37.27,44.95,3.95,48.9
4937,10.28,22.09,19.7,-2.09,-1.97,11.61,-15.88,0.0,39.78,-36.31,43.74,3.47,47.21
4938,12.74,37.84,20.84,-3.91,-2.45,11.01,-13.39,0.0,39.91,-36.54,62.68,3.36,66.05
4939,11.1,24.49,19.97,0.23,-2.56,10.84,-14.12,0.0,40.08,-36.54,49.95,3.54,53.49
4940,7.23,29.86,22.92,-6.26,-2.22,10.27,-14.47,0.0,40.94,-37.0,47.32,3.94,51.26
4941,14.48,34.86,19.66,-5.33,-1.89,10.6,-16.4,0.0,40.1,-36.85,55.97,3.25,59.22
4942,6.7,33.45,24.68,-2.41,-2.76,11.92,-14.13,0.0,40.09,-36.8,57.46,3.29,60.75
4943,8.34,26.82,23.03,-3.87,-2.4,13.44,-14.74,0.0,40.19,-37.09,50.62,3.1,53.72
4944,11.83,29.7,18.77,-4.96,-2.32,10.07,-15.19,0.0,40.23,-36.71,47.9,3.51,51.41
4945,17.92,27.83,20.11,-5.67,-2.15,10.31,-15.78,0.0,40.33,-36.92,52.57,3.41,55.98
4946,9.61,29.03,18.27,-4.0,-2.0,10.75,-15.26,0.0,40.48,-36.53,46.39,3.95,50.34
4947,9.6,29.82,18.04,-6.54,-2.42,9.87,-13.73,0.0,40.31,-36.54,44.63,3.77,48.4
4948,10.47,22.34,18.66,-2.75,-2.1,10.64,-15.53,0.0,40.96,-36.86,41.73,4.1,45.83
4949,10.79,22.49,22.57,-4.39,-2.34,11.22,-14.67,0.0,40.31,-36.67,45.67,3.64,49.32
4950,10.47,31.49,19.7,-4.0,-2.01,9.94,-15.38,0.0,40.91,-37.25,50.2,3.65,53.86
4951,8.52,21.36,19.17,-4.9,-2.07,11.2,-14.75,0.0,40.83,-36.93,38.54,3.9,42.44
4952,7.94,24.02,21.62,-3.62,-2.16,13.09,-14.1,0.0,40.58,-37.21,46.79,3.37,50.17
4953,12.94,24.18,20.87,-1.79,-2.25,14.41,-15.55,0.0,40.65,-36.78,52.81,3.87,56.68
4954,12.17,26.54,17.64,-4.11,-2.19,11.2,-15.87,0.0,40.42,-36.44,45.38,3.98,49.35
4955,11.63,27.29,21.28,-6.46,-2.28,10.36,-14.95,0.0,40.83,-36.61,46.87,4.22,51.09
4956,14.21,32.81,22.83,-5.83,-2.17,10.39,-15.04,0.0,39.99,-36.49,57.21,3.49,60.7
4957,8.65,26.48,19.06,-3.34,-2.21,11.44,-15.38,0.0,40.08,-36.61,44.69,3.46,48.16
4958,4.89,28.62,20.07,-4.73,-2.36,12.27,-14.25,0.0,39.61,-36.91,44.51,2.7,47.21
4959,12.48,34.13,20.56,-3.86,-2.36,11.41,-15.08,0.0,40.25,-36.3,57.28,3.95,61.23
4960,6.23,31.23,19.81,-2.92,-2.39,12.72,-15.05,0.0,40.39,-37.11,49.64,3.28,52.92
4961,10.19,29.08,20.56,-6.02,-2.17,8.31,-14.86,0.0,40.76,-36.61,45.09,4.15,49.24
4962,10.5,35.51,22.3,-5.43,-2.22,16.55,-15.82,0.0,40.22,-36.8,61.39,3.42,64.8
4963,9.28,24.67,19.32,-4.23,-2.39,10.74,-14.4,0.0,40.45,-36.76,43.0,3.68,46.68
4964,8.66,30.07,17.15,-2.64,-2.36,11.04,-15.18,0.0,40.33,-36.77,46.76,3.56,50.32
4965,10.61,24.73,21.6,-3.13,-1.89,11.14,-16.59,0.0,40.9,-37.03,46.47,3.87,50.35
4966,8.3,27.93,21.85,-5.43,-2.51,11.25,-14.11,0.0,40.46,-36.74,47.27,3.72,50.99
4967,9.89,26.2,16.7,-4.31,-2.31,11.5,-15.65,0.0,40.11,-36.36,42.02,3.75,45.77
4968,8.46,28.55,22.43,-3.88,-2.17,10.7,-15.16,0.0,40.91,-36.88,48.92,4.03,52.95
4969,6.48,24.21,18.65,-1.88,-2.4,12.27,-14.4,0.0,40.26,-37.16,42.94,3.1,46.04
4970,8.93,27.88,19.8,-3.27,-2.58,11.21,-12.92,0.0,40.07,-36.4,49.06,3.67,52.74
4971,12.14,29.77,18.34,-4.84,-2.21,13.12,-15.88,0.0,40.0,-36.55,50.44,3.45,53.89
4972,9.86,30.18,25.76,-2.97,-2.61,11.94,-14.77,0.0,41.54,-37.74,57.4,3.79,61.19
4973,4.27,24.06,21.2,-3.32,-2.2,12.31,-15.17,0.0,40.42,-36.69,41.15,3.73,44.88
4974,13.15,26.43,22.73,-6.53,-2.04,8.85,-15.42,0.0,40.59,-36.93,47.19,3.65,50.84
4975,11.32,19.79,18.54,-6.06,-2.24,9.63,-14.07,0.0,40.72,-36.78,36.93,3.94,40.86
4976,13.32,26.96,20.32,-1.99,-2.5,10.46,-14.05,0.0,39.87,-37.0,52.52,2.87,55.39
4977,6.64,28.01,20.94,-5.33,-2.1,10.96,-14.85,0.0,40.68,-36.69,44.27,3.99,48.25
4978,9.41,33.89,25.09,-5.81,-2.25,11.35,-14.16,0.0,39.91,-36.56,57.52,3.35,60.88
4979,13.49,30.09,19.8,-3.21,-2.53,9.5,-14.03,0.0,41.27,-37.31,53.1,3.96,57.06
4980,11.71,30.62,23.34,-5.27,-2.24,9.44,-14.83,0.0,41.55,-37.01,52.77,4.53,57.31
4981,7.46,32.05,22.09,-6.24,-2.39,10.89,-13.83,0.0,41.32,-37.25,50.03,4.06,54.09
4982,12.46,20.69,22.78,-1.83,-2.43,10.41,-15.09,0.0,41.34,-37.4,46.99,3.94,50.94
4983,8.42,31.01,22.43,-3.26,-2.03,13.59,-16.04,0.0,40.22,-36.13,54.12,4.09,58.21
4984,10.15,26.15,24.15,-4.96,-2.24,9.5,-15.51,0.0,40.98,-37.06,47.25,3.92,51.17
4985,9.62,24.16,22.46,-4.49,-2.28,10.73,-14.84,0.0,40.99,-36.98,45.36,4.0,49.37
4986,12.84,31.11,18.19,-5.47,-2.27,9.42,-15.37,0.0,40.95,-36.36,48.46,4.59,53.05
4987,6.74,23.55,20.99,-4.09,-2.18,12.93,-15.14,0.0,39.94,-36.71,42.8,3.23,46.03
4988,10.53,26.24,22.88,-2.56,-2.05,12.45,-16.08,0.0,41.0,-37.07,51.42,3.93,55.34
4989,6.69,29.54,18.7,-4.48,-2.51,10.97,-14.42,0.0,40.14,-37.12,44.49,3.02,47.51
4990,10.45,30.75,19.86,-5.3,-2.13,10.15,-15.47,0.0,40.62,-36.89,48.31,3.72,52.04
4991,11.74,30.48,18.36,-6.55,-2.27,10.64,-14.65,0.0,40.75,-36.94,47.74,3.81,51.55
4992,13.59,33.45,23.18,-4.73,-2.63,9.13,-14.0,0.0,41.01,-36.64,57.98,4.37,62.35
4993,10.43,25.2,16.54,-5.9,-2.2,9.29,-14.69,0.0,40.26,-36.68,38.67,3.57,42.24
4994,5.97,30.11,25.31,-5.42,-1.94,10.63,-15.6,0.0,40.85,-36.74,49.06,4.12,53.17
4995,10.1,22.49,25.79,-4.49,-2.48,12.7,-13.36,0.0,40.64,-36.62,50.75,4.01,54.76
4996,12.73,34.2,21.1,-6.03,-2.22,10.37,-14.53,0.0,40.3,-36.35,55.62,3.96,59.58
4997,14.29,28.95,17.65,-5.73,-1.92,9.9,-15.97,0.0,40.28,-36.69,47.17,3.6,50.77
4998,6.21,28.4,17.7,-2.91,-2.06,10.22,-15.19,0.0,40.62,-36.93,42.36,3.69,46.05
4999,14.41,23.77,20.97,-3.13,-2.44,10.37,-14.55,0.0,41.29,-37.19,49.4,4.1,53.5
5000,12.08,30.77,18.37,-5.2,-2.12,9.29,-15.72,0.0,40.72,-36.97,47.47,3.75,51.22

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4900,0.0,-0.0,0.0,-54.45,11.72,0.0,0.0,0.0,-34.86,61.82,-42.72,26.96,-15.76
4901,0.0,-0.0,0.0,-55.97,12.37,-0.0,0.0,0.0,-37.58,64.23,-43.6,26.65,-16.95
4902,-0.0,-0.0,0.0,-51.56,11.31,0.0,-0.0,0.0,-35.01,59.48,-40.25,24.47,-15.78
4903,0.0,0.0,-0.0,-56.1,11.25,0.0,0.0,0.0,-35.21,61.22,-44.85,26.01,-18.83
4904,0.0,0.0,-0.0,-50.45,11.17,-0.0,-0.0,0.0,-34.93,61.02,-39.28,26.09,-13.19
4905,0.0,-0.0,0.0,-53.96,11.72,0.0,-0.0,0.0,-34.4,60.75,-42.24,26.35,-15.89
4906,0.0,-0.0,-0.0,-56.47,11.85,-0.0,0.0,0.0,-35.6,61.68,-44.62,26.09,-18.53
4907,-0.0,0.0,0.0,-53.46,11.24,0.0,0.0,0.0,-35.87,61.42,-42.22,25.56,-16.66
4908,-0.0,0.0,-0.0,-55.32,11.11,0.0,0.0,0.0,-35.31,61.9,-44.21,26.59,-17.62
4909,0.0,0.0,0.0,-56.72,12.06,0.0,0.0,0.0,-35.61,63.35,-44.65,27.74,-16.91
4910,-0.0,-0.0,-0.0,-57.01,11.3,-0.0,-0.0,0.0,-35.62,61.67,-45.71,26.05,-19.66
4911,0.0,0.0,0.0,-56.05,10.44,-0.0,0.0,0.0,-36.38,63.49,-45.62,27.1,-18.51
4912,0.0,-0.0,0.0,-57.25,10.49,0.0,-0.0,0.0,-34.96,61.82,-46.76,26.86,-19.9
4913,-0.0,-0.0,0.0,-56.5,11.42,-0.0,-0.0,0.0,-34.6,61.23,-45.08,26.63,-18.45
4914,-0.0,0.0,0.0,-55.81,11.98,0.0,0.0,0.0,-34.74,62.55,-43.82,27.82,-16.0
4915,0.0,-0.0,-0.0,-55.88,12.06,-0.0,0.0,0.0,-34.75,61.62,-43.82,26.86,-16.96
4916,0.0,0.0,-0.0,-57.04,10.75,-0.0,-0.0,0.0,-34.78,62.19,-46.29,27.42,-18.87
4917,-0.0,-0.0,0.0,-60.23,12.38,-0.0,0.0,0.0,-35.18,61.26,-47.86,26.08,-21.78
4918,-0.0,0.0,0.0,-55.65,11.24,0.0,0.0,0.0,-34.28,62.52,-44.41,28.24,-16.16
4919,-0.0,0.0,0.0,-56.06,12.65,-0.0,0.0,0.0,-34.24,62.04,-43.41,27.8,-15.61
4920,0.0,-0.0,0.0,-55.7,12.51,0.0,0.0,0.0,-34.61,62.52,-43.19,27.91,-15.28
4921,0.0,0.0,-0.0,-55.31,12.97,0.0,-0.0,0.0,-35.78,63.27,-42.34,27.49,-14.85
4922,0.0,0.0,0.0,-53.19,11.84,-0.0,0.0,0.0,-35.0,63.01,-41.35,28.01,-13.34
4923,0.0,-0.0,-0.0,-59.25,11.88,0.0,-0.0,0.0,-36.23,61.71,-47.37,25.47,-21.89
4924,-0.0,-0.0,-0.0,-55.88,10.49,0.0,-0.0,0.0,-35.37,61.48,-45.39,26.11,-19.29
4925,-0.0,-0.0,-0.0,-55.71,11.44,-0.0,-0.0,0.0,-35.22,63.12,-44.28,27.9,-16.37
4926,0.0,-0.0,0.0,-57.63,11.12,0.0,-0.0,0.0,-34.88,60.25,-46.51,25.36,-21.15
4927,-0.0,-0.0,-0.0,-58.38,11.47,0.0,0.0,0.0,-35.74,61.25,-46.91,25.51,-21.4
4928,0.0,0.0,0.0,-53.52,11.8,-0.0,0.0,0.0,-35.91,61.58,-41.71,25.67,-16.04
4929,0.0,0.0,0.0,-56.07,11.22,0.0,-0.0,0.0,-35.63,61.94,-44.85,26.31,-18.54
4930,0.0,0.0,0.0,-58.01,12.44,0.0,0.0,0.0,-36.16,61.01,-45.57,24.85,-20.72
4931,-0.0,0.0,-0.0,-57.14,12.38,0.0,0.0,0.0,-34.84,61.02,-44.76,26.18,-18.58
4932,-0.0,0.0,-0.0,-55.0,11.75,-0.0,0.0,0.0,-34.22,61.8,-43.25,27.58,-15.67
4933,0.0,0.0,0.0,-52.49,11.51,0.0,0.0,0.0,-35.9,62.08,-40.98,26.18,-14.8
4934,-0.0,-0.0,-0.0,-59.3,10.88,-0.0,0.0,0.0,-35.79,61.26,-48.42,25.46,-22.96
4935,0.0,-0.0,-0.0,-55.16,12.24,0.0,0.0,0.0,-35.46,62.37,-42.92,26.91,-16.0
4936,0.0,-0.0,0.0,-57.34,10.88,-0.0,0.0,0.0,-36.14,62.33,-46.47,26.18,-20.29
4937,0.0,-0.0,-0.0,-55.06,11.2,0.0,0.0,0.0,-34.88,59.8,-43.86,24.92,-18.94
4938,-0.0,-0.0,-0.0,-58.92,10.73,-0.0,0.0,0.0,-34.82,60.71,-48.19,25.89,-22.29
4939,-0.0,-0.0,0.0,-53.24,12.16,0.0,0.0,0.0,-34.13,61.88,-41.08,27.75,-13.33
4940,0.0,0.0,-0.0,-54.61,11.71,0.0,-0.0,0.0,-34.69,61.64,-42.9,26.95,-15.95
4941,-0.0,-0.0,-0.0,-56.76,11.29,-0.0,0.0,0.0,-34.43,61.13,-45.47,26.7,-18.76
4942,-0.0,0.0,0.0,-55.97,10.68,0.0,0.0,0.0,-34.38,61.26,-45.29,26.88,-18.41
4943,-0.0,0.0,-0.0,-57.99,11.03,0.0,-0.0,0.0,-34.85,61.81,-46.96,26.95,-20.01
4944,-0.0,0.0,0.0,-52.61,13.09,0.0,-0.0,0.0,-34.14,61.67,-39.52,27.54,-11.98
4945,0.0,-0.0,-0.0,-51.11,10.78,0.0,0.0,0.0,-35.28,60.06,-40.33,24.77,-15.56
4946,0.0,0.0,-0.0,-54.3,11.21,-0.0,0.0,0.0,-35.46,61.57,-43.09,26.11,-16.98
4947,-0.0,-0.0,0.0,-53.5,12.38,-0.0,0.0,0.0,-33.45,61.74,-41.12,28.29,-12.83
4948,-0.0,-0.0,0.0,-58.72,11.65,0.0,0.0,0.0,-35.78,61.69,-47.07,25.91,-21.17
4949,0.0,-0.0,0.0,-56.25,11.01,-0.0,0.0,0.0,-34.8,60.63,-45.24,25.83,-19.41
4950,0.0,0.0,-0.0,-57.98,12.12,0.0,0.0,0.0,-35.89,62.83,-45.86,26.93,-18.93
4951,0.0,0.0,-0.0,-52.97,11.41,0.0,-0.0,0.0,-35.49,61.96,-41.56,26.47,-15.09
4952,-0.0,-0.0,0.0,-57.41,11.9,0.0,0.0,0.0,-35.56,61.66,-45.51,26.1,-19.41
4953,0.0,-0.0,-0.0,-56.98,12.64,-0.0,-0.0,0.0,-35.61,62.17,-44.34,26.56,-17.78
4954,0.0,0.0,-0.0,-58.8,12.39,0.0,-0.0,0.0,-34.67,61.59,-46.41,26.92,-19.49
4955,-0.0,0.0,0.0,-56.41,11.99,-0.0,0.0,0.0,-35.48,61.08,-44.43,25.61,-18.82
4956,-0.0,0.0,0.0,-50.56,12.41,-0.0,-0.0,0.0,-34.5,60.78,-38.15,26.28,-11.87
4957,0.0,-0.0,0.0,-56.96,12.12,-0.0,0.0,0.0,-34.69,61.41,-44.84,26.72,-18.12
4958,0.0,0.0,-0.0,-57.54,12.47,-0.0,0.0,0.0,-34.81,62.1,-45.07,27.29,-17.78
4959,-0.0,0.0,0.0,-55.83,11.51,0.0,0.0,0.0,-34.68,61.44,-44.31,26.76,-17.55
4960,-0.0,-0.0,-0.0,-59.27,9.55,0.0,-0.0,0.0,-34.96,62.22,-49.72,27.26,-22.46
4961,-0.0,-0.0,0.0,-55.27,11.35,0.0,-0.0,0.0,-35.62,62.46,-43.92,26.84,-17.08
4962,0.0,0.0,0.0,-53.79,10.92,0.0,-0.0,0.0,-35.19,60.65,-42.87,25.46,-17.41
4963,0.0,-0.0,-0.0,-56.28,11.02,0.0,-0.0,0.0,-35.6,61.5,-45.26,25.9,-19.36
4964,-0.0,0.0,0.0,-57.32,10.57,0.0,-0.0,0.0,-35.46,61.56,-46.75,26.1,-20.64
4965,0.0,-0.0,0.0,-52.06,11.53,0.0,0.0,0.0,-35.21,62.13,-40.53,26.92,-13.61
4966,-0.0,-0.0,0.0,-54.58,10.55,-0.0,-0.0,0.0,-35.21,60.87,-44.03,25.66,-18.37
4967,-0.0,-0.0,0.0,-54.16,11.54,0.0,0.0,0.0,-34.36,62.19,-42.62,27.83,-14.79
4968,0.0,-0.0,0.0,-57.15,10.69,-0.0,0.0,0.0,-36.45,60.94,-46.46,24.49,-21.97
4969,-0.0,0.0,-0.0,-53.63,12.1,-0.0,0.0,0.0,-34.77,61.88,-41.53,27.11,-14.42
4970,-0.0,0.0,0.0,-52.89,12.24,-0.0,-0.0,0.0,-34.6,61.67,-40.65,27.07,-13.58
4971,-0.0,-0.0,0.0,-54.18,11.94,-0.0,0.0,0.0,-34.05,61.33,-42.24,27.28,-14.96
4972,-0.0,0.0,0.0,-53.79,12.06,0.0,0.0,0.0,-36.27,63.31,-41.73,27.04,-14.69
4973,-0.0,0.0,-0.0,-57.83,10.66,-0.0,0.0,0.0,-35.5,59.63,-47.18,24.13,-23.04
4974,-0.0,-0.0,0.0,-55.87,11.59,-0.0,0.0,0.0,-34.68,62.67,-44.28,27.99,-16.29
4975,0.0,-0.0,0.0,-54.47,11.19,-0.0,-0.0,0.0,-35.75,63.33,-43.27,27.58,-15.69
4976,-0.0,-0.0,0.0,-54.47,11.54,-0.0,-0.0,0.0,-34.57,60.96,-42.93,26.39,-16.54
4977,-0.0,0.0,0.0,-57.44,10.64,0.0,-0.0,0.0,-36.47,61.08,-46.79,24.61,-22.18
4978,0.0,-0.0,-0.0,-53.92,12.46,0.0,0.0,0.0,-33.67,62.61,-41.46,28.94,-12.52
4979,-0.0,-0.0,-0.0,-55.97,11.3,-0.0,-0.0,0.0,-36.83,63.29,-44.67,26.46,-18.21
4980,-0.0,-0.0,0.0,-54.89,12.36,0.0,-0.0,0.0,-36.16,62.13,-42.53,25.97,-16.56
4981,0.0,-0.0,0.0,-55.11,12.94,-0.0,-0.0,0.0,-35.45,63.42,-42.17,27.97,-14.2
4982,0.0,0.0,0.0,-56.11,11.51,-0.0,-0.0,0.0,-35.69,63.74,-44.6,28.05,-16.55
4983,0.0,0.0,0.0,-51.72,11.16,0.0,0.0,0.0,-33.29,61.11,-40.56,27.82,-12.74
4984,0.0,-0.0,0.0,-57.57,13.55,0.0,-0.0,0.0,-35.65,62.37,-44.03,26.72,-17.31
4985,0.0,-0.0,0.0,-54.58,13.43,-0.0,0.0,0.0,-35.52,62.02,-41.14,26.5,-14.65
4986,-0.0,0.0,0.0,-56.73,10.28,-0.0,-0.0,0.0,-35.63,60.81,-46.45,25.18,-21.27
4987,-0.0,-0.0,0.0,-56.16,13.33,0.0,-0.0,0.0,-34.41,60.14,-42.83,25.73,-17.1
4988,0.0,0.0,-0.0,-53.73,10.9,-0.0,0.0,0.0,-36.27,61.63,-42.83,25.36,-17.47
4989,-0.0,-0.0,0.0,-50.21,11.51,-0.0,0.0,0.0,-34.58,62.01,-38.7,27.42,-11.28
4990,0.0,-0.0,0.0,-57.81,11.06,0.0,-0.0,0.0,-35.9,60.87,-46.76,24.97,-21.79
4991,0.0,-0.0,-0.0,-55.77,13.3,-0.0,0.0,0.0,-35.01,63.04,-42.47,28.02,-14.44
4992,0.0,0.0,-0.0,-55.09,12.76,-0.0,-0.0,0.0,-35.36,61.82,-42.32,26.45,-15.87
4993,-0.0,0.0,0.0,-53.47,11.06,0.0,-0.0,0.0,-34.52,60.29,-42.41,25.76,-16.65
4994,0.0,-0.0,-0.0,-56.6,10.16,0.0,-0.0,0.0,-36.1,62.15,-46.44,26.05,-20.38
4995,-0.0,-0.0,-0.0,-53.71,10.74,0.0,-0.0,0.0,-35.57,61.31,-42.97,25.74,-17.23
4996,0.0,-0.0,0.0,-53.49,12.06,0.0,-0.0,0.0,-34.58,61.41,-41.43,26.84,-14.59
4997,-0.0,0.0,-0.0,-52.54,12.79,0.0,-0.0,0.0,-34.24,60.24,-39.75,26.0,-13.74
4998,0.0,-0.0,-0.0,-53.11,11.51,-0.0,-0.0,0.0,-33.91,60.81,-41.6,26.9,-14.71
4999,-0.0,-0.0,-0.0,-54.11,10.89,0.0,0.0,0.0,-35.45,62.33,-43.22,26.88,-16.34
5000,-0.0,0.0,-0.0,-52.08,11.5,0.0,-0.0,0.0,-34.13,61.41,-40.58,27.28,-13.3


