1	0
2	0.611
3	1.006
4	0.463
5	0.79
6	1.028
7	0.557
8	1.197
9	0.956
10	0.715
11	0.825
12	0.808
13	0.771
14	1.077
15	0.813
16	0.715
17	2.31
18	2.217
19	2.555
20	2.613
21	2.51
22	2.504
23	2.526
24	2.359
25	2.485
26	2.348
27	2.118
28	2.255
29	2.168
30	2.367
31	2.294
32	2.397
33	2.259
34	2.073
35	2.178
36	2.227
37	2.291
38	2.176
39	2.346
40	2.19
41	2.263
42	2.349
43	2.385
44	2.003
45	1.981
46	1.905
47	2.113
48	2.193
49	2.115
50	2.11
51	1.953
52	1.954
53	2.243
54	2.149
55	2.295
56	2.152
57	2.45
58	2.153
59	2.085
60	2.117
61	2.264
62	2.165
63	2.141
64	2.2
65	2.094
66	2.109
67	2.369
68	2.178
69	2.069
70	2.362
71	2.944
72	2.835
73	2.096
74	2.257
75	2.026
76	2.202
77	2.305
78	2.194
79	2.356
80	2.053
81	2.211
82	2.356
83	2.195
84	1.936
85	2.131
86	2.325
87	2.224
88	2.152
89	2.258
90	2.059
91	1.903
92	1.993
93	2.097
94	2.066
95	2.055
96	1.946
97	2.047
98	2.059
99	2.145
100	2.081
101	1.377
102	2.345
103	2.292
104	2.384
105	2.38
106	2.367
107	2.49
108	2.266
109	2.552
110	2.526
111	1.989
112	2.099
113	2.228
114	2.597
115	2.426
116	2.432
117	2.239
118	2.373
119	2.488
120	2.322
121	2.526
122	2.627
123	2.29
124	2.472
125	2.379
126	2.36
127	2.541
128	2.482
129	2.487
130	2.465
131	2.537
132	2.432
133	2.743
134	2.541
135	2.505
136	2.485
137	2.634
138	2.555
139	2.41
140	2.601
141	2.41
142	2.546
143	2.744
144	2.409
145	2.329
146	2.543
147	2.406
148	2.819
149	2.423
150	2.739
151	2.574
152	2.52
153	2.88
154	2.479
155	2.543
156	2.165
157	2.334
158	2.328
159	2.507
160	2.527
161	2.287
162	2.614
163	2.441
164	2.572
165	2.366
166	2.628
167	2.649
168	2.51
169	2.624
170	2.372
171	2.611
172	2.67
173	2.505
174	2.691
175	2.466
176	2.594
177	2.624
178	2.546
179	2.695
180	2.605
181	2.666
182	2.566
183	2.468
184	2.505
185	2.549
186	2.929
187	2.606
188	2.728
189	2.536
190	2.672
191	2.528
192	2.593
193	2.735
194	2.685
195	2.683
196	2.488
197	2.448
198	2.641
199	2.683
200	2.726
201	2.38
202	2.602
203	2.401
204	2.549
205	2.802
206	2.315
207	2.421
208	2.242
209	2.286
210	2.435
211	2.511
212	2.362
213	2.269
214	2.485
215	2.47
216	2.568
217	2.404
218	2.632
219	2.432
220	2.651
221	2.402
222	2.497
223	2.279
224	2.562
225	2.39
226	2.577
227	2.433
228	2.481
229	2.344
230	2.436
231	2.634
232	2.68
233	2.537
234	2.359
235	2.472
236	2.427
237	2.551
238	2.453
239	2.431
240	2.584
241	2.659
242	2.518
243	2.463
244	2.622
245	2.358
246	2.397
247	2.523
248	2.422
249	2.628
250	2.343
251	2.395
252	2.493
253	2.52
254	2.641
255	2.547
256	2.617
257	2.41
258	2.308
259	2.279
260	2.375
261	2.333
262	2.786
263	2.58
264	2.567
265	2.534
266	2.74
267	2.568
268	2.298
269	2.349
270	2.456
271	2.659
272	2.504
273	2.487
274	2.459
275	2.344
276	2.383
277	2.599
278	2.813
279	2.328
280	2.526
281	2.231
282	2.425
283	2.391
284	2.329
285	2.549
286	2.494
287	2.376
288	2.485
289	2.433
290	2.463
291	2.563
292	2.889
293	2.367
294	2.585
295	2.408
296	2.379
297	2.609
298	2.423
299	2.275
300	2.449
301	2.469
302	2.58
303	2.259
304	2.445
305	2.327
306	2.438
307	2.755
308	2.699
309	2.579
310	2.624
311	2.801
312	2.454
313	2.664
314	2.465
315	2.507
316	2.54
317	2.64
318	2.447
319	2.441
320	2.664
321	2.575
322	2.389
323	2.311
324	2.476
325	2.375
326	2.489
327	2.517
328	2.546
329	2.68
330	2.593
331	2.424
332	2.517
333	2.484
334	2.523
335	2.52
336	2.651
337	2.623
338	2.431
339	2.743
340	2.636
341	2.549
342	2.518
343	2.33
344	2.511
345	2.319
346	2.277
347	2.607
348	2.41
349	2.448
350	2.362
351	2.439
352	2.432
353	2.267
354	2.498
355	2.505
356	2.569
357	2.508
358	2.301
359	2.305
360	2.283
361	2.287
362	2.664
363	2.179
364	2.474
365	2.456
366	2.437
367	2.794
368	2.663
369	2.73
370	2.773
371	2.574
372	2.451
373	2.823
374	2.714
375	2.643
376	2.848
377	2.705
378	2.415
379	2.519
380	2.512
381	2.513
382	2.386
383	2.468
384	2.486
385	2.449
386	2.455
387	2.515
388	2.535
389	2.563
390	2.48
391	2.58
392	2.519
393	2.568
394	2.497
395	2.404
396	2.405
397	2.475
398	2.484
399	2.424
400	2.486
401	2.386
402	2.489
403	2.427
404	2.436
405	2.364
406	2.446
407	2.327
408	2.41
409	2.384
410	2.581
411	2.345
412	2.496
413	2.565
414	2.51
415	2.414
416	2.385
417	2.431
418	2.413
419	2.63
420	2.49
421	2.468
422	2.482
423	2.529
424	2.41
